20,11.90,40.40,#,#,#,#,#,#,#,185.79,0.32,24.02,32.83,1.10,0.09,10.13,-0.07,0.03,-0.01,23.73,0,1000.00,*FA
21,12.48,41.10,#,#,#,#,#,#,#,185.55,0.32,24.03,32.77,1.08,0.06,10.18,-0.07,0.03,-0.02,23.87,0,1000.00,*46
22,13.07,41.10,#,#,#,#,#,#,#,185.58,0.31,24.04,32.69,1.05,-0.02,10.15,-0.06,0.04,-0.01,23.87,0,1000.00,*4E
23,13.66,41.10,#,#,#,#,#,#,#,185.55,0.32,24.03,32.59,1.00,0.10,10.20,-0.07,0.03,-0.01,23.87,0,1000.00,*D1
24,14.24,41.80,#,#,#,#,#,#,#,185.60,0.32,24.04,32.52,1.06,0.07,10.18,-0.07,0.03,-0.01,23.87,0,1000.00,*16
25,14.82,41.10,#,#,#,#,#,#,#,185.78,0.32,24.03,32.47,1.03,0.08,10.20,-0.07,0.03,-0.01,23.82,0,1000.00,*22
26,15.41,41.80,#,#,#,#,#,#,#,185.80,0.32,24.04,32.43,1.05,0.04,10.23,-0.07,0.03,-0.02,23.92,0,1000.00,*F6
27,15.99,41.80,#,#,#,#,#,#,#,185.82,0.32,24.05,32.38,1.01,0.07,10.08,-0.07,0.03,-0.01,23.87,0,1000.00,*8C
28,16.57,41.80,#,#,#,#,#,#,#,186.03,0.32,24.04,32.33,1.07,0.07,10.08,-0.07,0.03,-0.01,23.92,0,1000.00,*A1
29,17.16,42.50,#,#,#,#,#,#,#,186.06,0.32,24.05,32.31,1.05,0.07,10.22,-0.07,0.03,-0.02,23.97,0,1000.00,*FA
30,17.74,41.80,#,#,#,#,#,#,#,186.02,0.32,24.05,32.29,1.07,0.07,10.06,-0.06,0.04,-0.01,23.92,0,1000.00,*F7
31,18.33,41.80,#,#,#,#,#,#,#,185.87,0.32,24.05,32.25,1.04,0.00,10.15,-0.06,0.03,-0.02,23.97,0,1000.00,*A4
32,18.91,42.50,#,#,#,#,#,#,#,186.11,0.32,24.05,32.22,1.10,0.04,10.17,-0.07,0.03,-0.01,23.92,0,1000.00,*79
33,19.49,41.80,#,#,#,#,#,#,#,186.04,0.32,24.05,32.20,1.07,0.02,10.20,-0.07,0.03,-0.02,23.92,0,1000.00,*32
34,20.07,42.50,#,#,#,#,#,#,#,185.95,0.32,24.05,32.16,1.09,0.06,10.11,-0.07,0.03,-0.02,23.87,0,1000.00,*24
35,20.66,42.50,#,#,#,#,#,#,#,185.94,0.32,24.05,32.14,1.06,-0.00,10.16,-0.07,0.03,-0.01,23.87,0,1000.00,*15
36,21.24,42.50,#,#,#,#,#,#,#,186.17,0.32,24.05,32.13,1.07,0.01,10.13,-0.07,0.03,-0.01,23.87,0,1000.00,*BA
37,21.83,42.50,#,#,#,#,#,#,#,186.02,0.32,24.06,32.15,1.09,0.08,10.12,-0.07,0.03,-0.02,23.87,0,1000.00,*83
38,22.41,42.50,#,#,#,#,#,#,#,186.05,0.32,24.06,32.21,1.02,0.07,10.12,-0.07,0.03,-0.01,23.97,0,1000.00,*24
39,22.99,42.50,#,#,#,#,#,#,#,186.15,0.32,24.06,32.25,1.09,0.06,10.15,-0.07,0.03,-0.02,23.97,0,1000.00,*F6
40,23.58,43.20,#,#,#,#,#,#,#,185.95,0.32,24.06,32.28,1.05,0.06,10.19,-0.07,0.03,-0.01,24.01,0,1000.00,*10
41,24.16,43.20,#,#,#,#,#,#,#,185.91,0.32,24.06,32.28,1.07,0.05,10.18,-0.07,0.03,-0.02,23.92,0,1000.00,*8D
42,24.74,43.20,#,#,#,#,#,#,#,186.04,0.32,24.06,32.25,1.08,0.09,10.12,-0.07,0.03,-0.01,23.92,0,1000.00,*F2
0,0.03,43.20,#,#,#,#,#,#,#,,0.14,24.12,32.21,1.07,0.04,10.12,-0.07,0.03,-0.01,24.15,0,1000.00,*F7
1,1.96,42.50,#,#,#,#,#,#,#,186.02,0.32,24.09,32.23,1.07,0.05,10.21,-0.07,0.03,-0.02,24.20,0,1000.00,*AB
2,2.55,43.20,#,#,#,#,#,#,#,186.21,0.32,24.09,32.23,1.06,0.05,10.23,-0.07,0.03,-0.01,24.11,0,1000.00,*59
3,3.25,43.20,#,#,#,#,#,#,#,186.14,0.26,24.10,32.30,1.02,0.03,10.14,-0.06,0.03,-0.02,24.06,0,1000.00,*AB
4,3.84,43.20,#,#,#,#,#,#,#,185.83,0.32,24.09,32.30,1.07,0.03,10.21,-0.07,0.03,-0.01,24.11,0,1000.00,*32
5,4.42,43.20,#,#,#,#,#,#,#,186.25,0.32,24.09,32.30,1.04,0.15,10.19,-0.07,0.03,-0.01,24.15,0,1000.00,*4C
6,5.00,43.90,#,#,#,#,#,#,#,186.35,0.32,24.09,32.29,0.99,0.12,10.08,-0.06,0.03,-0.02,24.11,0,1000.00,*89
7,5.58,43.90,#,#,#,#,#,#,#,186.10,0.32,24.09,32.30,1.00,0.08,10.07,-0.07,0.04,-0.02,24.11,0,1000.00,*43
8,6.17,43.90,#,#,#,#,#,#,#,186.27,0.32,24.10,32.30,1.04,0.08,10.31,-0.07,0.02,-0.01,24.11,0,1000.00,*D7
9,6.75,43.90,#,#,#,#,#,#,#,186.00,0.32,24.09,32.30,1.05,0.00,9.94,-0.08,0.00,-0.02,24.20,0,1000.00,*36
10,7.33,44.60,#,#,#,#,#,#,#,186.05,0.32,24.10,32.32,1.10,0.09,9.91,-0.05,0.04,-0.02,24.11,0,1000.00,*44
11,7.92,43.90,#,#,#,#,#,#,#,185.93,0.32,24.10,32.32,1.12,0.07,10.18,-0.06,0.03,-0.02,24.11,0,1000.00,*C6
12,8.50,43.90,#,#,#,#,#,#,#,186.17,0.32,24.10,32.29,1.02,0.04,10.17,-0.06,0.03,-0.01,24.11,0,1000.00,*79
13,9.09,43.90,#,#,#,#,#,#,#,185.90,0.32,24.10,32.27,1.03,0.10,10.15,-0.07,0.02,-0.01,24.15,0,1000.00,*80
14,9.67,43.90,#,#,#,#,#,#,#,185.91,0.32,24.10,32.23,1.00,0.08,10.18,-0.07,0.03,-0.02,24.11,0,1000.00,*A5
15,10.25,44.60,#,#,#,#,#,#,#,185.97,0.32,24.10,32.21,1.02,0.13,10.21,-0.07,0.03,-0.01,24.06,0,1000.00,*F7
16,10.83,43.90,#,#,#,#,#,#,#,185.93,0.32,24.10,32.21,1.03,0.05,10.10,-0.07,0.03,-0.01,24.20,0,1000.00,*73
17,11.42,43.90,#,#,#,#,#,#,#,185.85,0.32,24.10,32.22,1.08,0.11,10.20,-0.07,0.03,-0.01,24.29,0,1000.00,*26
18,12.01,43.90,#,#,#,#,#,#,#,186.03,0.32,24.10,32.23,1.03,0.03,10.12,-0.06,0.05,-0.02,24.11,0,1000.00,*6E
19,12.59,44.60,#,#,#,#,#,#,#,185.95,0.32,24.11,32.21,1.03,0.06,10.10,-0.07,0.03,-0.01,24.15,0,1000.00,*9D
20,13.17,44.60,#,#,#,#,#,#,#,185.46,0.32,24.10,32.19,1.11,0.07,10.17,-0.07,0.03,-0.02,24.20,0,1000.00,*64
