88,52.61,53.70,#,#,#,#,#,#,#,184.13,0.32,24.17,26.60,7.25,0.23,7.25,-1.40,-0.28,-1.17,24.72,0,1000.00,*8A
89,53.19,53.70,#,#,#,#,#,#,#,184.17,0.32,24.17,26.60,6.90,0.04,7.09,-0.32,0.31,0.16,24.72,0,1000.00,*E6
90,53.77,53.00,#,#,#,#,#,#,#,184.35,0.32,24.17,26.64,6.64,0.62,6.98,1.29,0.11,1.18,24.67,0,1000.00,*C7
91,54.36,53.70,#,#,#,#,#,#,#,184.05,0.31,24.18,26.72,7.20,1.90,7.19,0.72,0.47,0.82,24.81,0,1000.00,*52
92,54.94,53.70,#,#,#,#,#,#,#,184.28,0.32,24.17,26.77,6.91,1.73,6.91,-0.79,-0.30,-0.53,24.77,0,1000.00,*C2
93,55.52,53.70,#,#,#,#,#,#,#,184.07,0.32,24.16,26.75,6.36,2.04,6.45,-1.27,-0.22,-0.99,24.77,0,1000.00,*92
94,56.11,53.70,#,#,#,#,#,#,#,184.32,0.32,24.16,26.66,6.80,2.76,6.96,-0.13,0.12,0.20,24.77,0,1000.00,*73
95,56.69,53.70,#,#,#,#,#,#,#,184.04,0.32,24.16,26.66,7.66,1.66,6.51,0.19,0.56,0.07,24.67,0,1000.00,*E0
96,57.28,53.70,#,#,#,#,#,#,#,184.05,0.31,24.16,26.68,-0.08,1.12,8.55,3.37,-0.53,4.00,24.62,0,1000.00,*98
97,57.86,53.70,#,#,#,#,#,#,#,184.00,0.32,24.16,26.71,0.86,2.80,9.19,-1.43,-0.32,-2.53,24.72,0,1000.00,*CB
98,58.44,53.70,#,#,#,#,#,#,#,184.20,0.32,24.15,26.53,-0.83,1.87,10.46,-1.52,0.42,0.05,24.67,0,1000.00,*9C
99,59.02,53.70,#,#,#,#,#,#,#,184.05,0.32,24.14,26.25,-0.70,-1.11,9.11,0.30,0.21,3.28,24.72,0,1000.00,*A7
100,59.61,53.70,#,#,#,#,#,#,#,184.17,0.32,24.14,26.18,0.68,3.25,12.36,2.32,-0.76,-3.26,24.72,0,1000.00,*80
101,60.19,53.70,#,#,#,#,#,#,#,184.00,0.32,24.13,25.94,2.68,0.96,8.84,0.23,1.59,-1.31,24.86,0,1000.00,*26
102,60.77,53.70,#,#,#,#,#,#,#,184.40,0.32,24.13,25.89,5.77,1.25,10.50,1.09,-0.32,4.11,24.67,0,1000.00,*5B
103,61.35,53.70,#,#,#,#,#,#,#,184.58,0.32,24.12,25.83,1.68,3.04,9.77,1.19,-0.00,1.11,24.77,0,1000.00,*F7
104,61.93,53.70,#,#,#,#,#,#,#,184.35,0.32,24.12,25.81,4.22,0.94,9.15,-1.55,-0.52,-2.91,24.67,0,1000.00,*2E
105,62.53,53.00,#,#,#,#,#,#,#,184.44,0.31,24.12,25.78,3.78,1.25,9.29,-1.27,-0.69,-1.23,24.72,0,1000.00,*BB
106,63.11,53.70,#,#,#,#,#,#,#,184.17,0.32,24.12,25.84,3.99,0.91,9.19,0.06,0.15,-0.03,24.62,0,1000.00,*A5
107,63.69,53.70,#,#,#,#,#,#,#,184.42,0.32,24.11,25.87,5.43,0.41,8.21,0.80,-0.05,0.97,24.72,0,1000.00,*45
108,64.27,53.70,#,#,#,#,#,#,#,184.09,0.32,24.11,25.90,2.56,2.40,9.13,0.29,-0.78,-2.44,24.77,0,1000.00,*AD
109,64.86,53.70,#,#,#,#,#,#,#,184.42,0.32,24.12,25.92,6.37,-1.95,8.54,-0.10,-0.61,1.62,24.72,0,1000.00,*25
110,65.44,53.00,#,#,#,#,#,#,#,184.34,0.32,24.12,26.01,7.05,-0.38,7.94,-0.67,-0.60,-1.49,24.62,0,1000.00,*F1
111,66.02,53.00,#,#,#,#,#,#,#,184.35,0.32,24.10,26.02,7.71,0.06,8.19,1.07,0.42,1.04,24.67,0,1000.00,*F0
112,66.61,53.70,#,#,#,#,#,#,#,184.41,0.32,24.11,26.15,6.88,0.55,6.96,-1.22,0.18,-1.48,24.72,0,1000.00,*7E
113,67.19,53.70,#,#,#,#,#,#,#,184.23,0.32,24.11,26.24,7.26,0.40,7.70,-0.50,0.03,-0.82,24.77,0,1000.00,*9A
114,67.77,53.70,#,#,#,#,#,#,#,184.42,0.32,24.11,26.30,7.07,-0.51,7.30,2.11,-0.25,2.09,24.77,0,1000.00,*99
115,68.35,53.70,#,#,#,#,#,#,#,184.03,0.31,24.12,26.42,8.63,0.03,8.81,-1.13,0.28,-1.66,24.67,0,1000.00,*88
116,68.94,53.70,#,#,#,#,#,#,#,184.20,0.32,24.11,26.45,7.24,-0.43,8.85,0.73,-1.44,-2.49,24.62,0,1000.00,*4E
117,69.52,53.70,#,#,#,#,#,#,#,184.20,0.32,24.10,26.37,6.27,1.50,7.11,1.92,1.10,2.15,24.62,0,1000.00,*FF
118,70.10,53.70,#,#,#,#,#,#,#,184.34,0.32,24.10,26.43,6.52,-3.33,6.06,0.66,0.24,0.38,24.62,0,1000.00,*CF
119,70.68,53.70,#,#,#,#,#,#,#,184.35,0.32,24.10,26.50,6.98,-2.09,7.05,-2.61,-0.02,-0.68,24.72,0,1000.00,*7E
120,71.27,53.00,#,#,#,#,#,#,#,184.20,0.31,24.12,26.52,7.46,0.93,6.81,-0.56,1.50,-0.25,24.67,0,1000.00,*B3
121,71.85,53.70,#,#,#,#,#,#,#,184.19,0.32,24.10,26.50,8.01,0.76,7.85,0.25,0.79,3.40,24.72,0,1000.00,*C3
122,72.44,53.70,#,#,#,#,#,#,#,184.19,0.32,24.10,26.59,7.52,3.19,7.27,-1.63,-0.94,-1.78,24.62,0,1000.00,*FE
123,73.02,53.70,#,#,#,#,#,#,#,184.17,0.32,24.10,26.58,7.47,2.72,6.94,0.07,-0.32,0.75,24.67,0,1000.00,*DF
124,73.60,53.00,#,#,#,#,#,#,#,184.26,0.32,24.10,26.55,6.18,-0.07,7.69,1.17,-0.46,3.75,24.67,0,1000.00,*AF
125,74.19,53.70,#,#,#,#,#,#,#,184.07,0.32,24.11,26.59,6.42,2.90,6.04,0.66,1.20,0.67,24.72,0,1000.00,*75
126,74.77,53.00,#,#,#,#,#,#,#,184.02,0.32,24.10,26.62,6.55,3.45,7.30,-2.60,-2.06,-2.96,24.72,0,1000.00,*D9
127,75.35,53.70,#,#,#,#,#,#,#,184.27,0.32,24.10,26.47,6.05,5.22,8.10,-3.30,-1.71,-3.19,24.67,0,1000.00,*D6
128,75.93,53.70,#,#,#,#,#,#,#,184.26,0.32,24.08,26.25,6.55,4.41,6.30,-2.61,-1.36,-2.45,24.81,0,1000.00,*86
129,76.52,53.70,#,#,#,#,#,#,#,184.37,0.32,24.09,26.16,6.21,4.85,6.04,-2.25,-1.67,-1.83,24.62,0,1000.00,*BA
130,77.10,53.70,#,#,#,#,#,#,#,184.04,0.32,24.09,26.15,7.07,0.86,6.88,-2.22,-0.22,-1.83,24.72,0,1000.00,*81
131,77.68,53.70,#,#,#,#,#,#,#,184.15,0.32,24.09,26.20,6.88,-0.80,7.63,-1.58,0.11,-1.88,24.72,0,1000.00,*97
132,78.26,53.00,#,#,#,#,#,#,#,184.34,0.32,24.09,26.25,7.04,-0.55,7.05,-1.25,0.40,-1.61,24.62,0,1000.00,*43
133,78.85,53.70,#,#,#,#,#,#,#,184.41,0.32,24.10,26.35,7.70,-0.02,7.27,-1.17,-0.45,-0.95,24.67,0,1000.00,*C7
134,79.43,53.70,#,#,#,#,#,#,#,184.30,0.31,24.10,26.45,7.43,-0.36,7.80,-0.61,-0.16,-0.74,24.77,0,1000.00,*EA
135,80.02,53.70,#,#,#,#,#,#,#,184.42,0.32,24.09,26.55,7.10,-0.11,7.64,-0.29,0.08,-0.36,24.72,0,1000.00,*B5
136,80.60,53.70,#,#,#,#,#,#,#,184.22,0.31,24.09,26.67,7.33,-0.01,7.45,0.23,0.20,0.12,24.72,0,1000.00,*B7
137,81.18,53.00,#,#,#,#,#,#,#,184.24,0.32,24.09,26.75,7.12,-0.19,6.87,0.43,-0.01,0.62,24.67,0,1000.00,*8F
138,81.76,53.70,#,#,#,#,#,#,#,184.51,0.32,24.09,26.83,7.49,0.09,7.86,0.76,-0.03,0.75,24.77,0,1000.00,*4E
139,82.35,53.70,#,#,#,#,#,#,#,184.61,0.31,24.09,26.89,7.39,0.31,7.54,0.89,0.11,0.98,24.58,0,1000.00,*F4
140,82.93,53.70,#,#,#,#,#,#,#,184.48,0.32,24.09,26.93,7.57,0.09,7.60,1.06,0.41,0.86,24.67,0,1000.00,*20
141,83.51,53.70,#,#,#,#,#,#,#,184.46,0.32,24.09,26.99,6.75,1.07,6.97,1.28,0.28,1.20,24.67,0,1000.00,*94
142,84.10,53.70,#,#,#,#,#,#,#,184.68,0.32,24.09,27.01,7.32,1.01,6.53,0.22,0.47,0.89,24.77,0,1000.00,*E1
143,84.68,53.70,#,#,#,#,#,#,#,184.63,0.32,24.09,27.04,7.12,1.01,7.91,0.69,-0.67,0.64,24.67,0,1000.00,*67
144,85.27,53.70,#,#,#,#,#,#,#,184.64,0.31,24.09,27.03,7.12,1.30,8.28,0.31,-0.28,1.53,24.67,0,1000.00,*D4
145,85.85,53.70,#,#,#,#,#,#,#,184.70,0.32,24.09,27.04,7.33,1.08,8.64,1.49,1.05,1.98,24.67,0,1000.00,*BB
146,86.44,53.70,#,#,#,#,#,#,#,184.42,0.32,24.09,27.06,7.22,0.23,7.12,2.02,0.88,2.46,24.62,0,1000.00,*15
147,87.02,53.70,#,#,#,#,#,#,#,184.29,0.32,24.10,27.07,6.60,-1.59,8.11,3.35,-0.17,4.37,24.72,0,1000.00,*5C
148,87.60,53.70,#,#,#,#,#,#,#,184.55,0.32,24.09,27.07,7.90,-2.11,5.79,4.37,-1.14,3.56,24.77,0,1000.00,*3E
149,88.19,53.00,#,#,#,#,#,#,#,184.41,0.32,24.09,27.06,7.48,-1.75,6.86,1.75,-1.25,2.02,24.67,0,1000.00,*95
150,88.77,53.00,#,#,#,#,#,#,#,184.51,0.32,24.09,27.07,6.39,-2.14,6.55,1.52,-1.53,1.60,24.58,0,1000.00,*8C
151,89.35,53.70,#,#,#,#,#,#,#,184.53,0.32,24.09,27.10,7.05,-3.15,7.76,2.13,0.02,1.60,24.67,0,1000.00,*1D
152,89.93,53.00,#,#,#,#,#,#,#,184.60,0.32,24.09,27.14,4.51,0.23,9.49,1.46,0.31,2.38,24.67,0,1000.00,*D6
153,90.52,53.70,#,#,#,#,#,#,#,184.40,0.32,24.09,27.17,4.08,0.60,9.63,-0.10,-0.41,2.56,24.67,0,1000.00,*7F
154,91.10,53.00,#,#,#,#,#,#,#,184.48,0.32,24.09,27.15,7.31,-0.90,7.93,1.40,-0.25,0.52,24.67,0,1000.00,*A1
155,91.68,53.70,#,#,#,#,#,#,#,184.74,0.32,24.08,27.11,7.11,-1.61,7.29,0.73,0.40,1.24,24.77,0,1000.00,*A2
156,92.26,53.70,#,#,#,#,#,#,#,184.62,0.32,24.09,27.10,7.02,-2.24,7.31,0.50,-0.34,0.93,24.72,0,1000.00,*94
157,92.85,53.70,#,#,#,#,#,#,#,184.49,0.32,24.09,27.13,7.85,-3.40,7.47,0.17,-0.14,0.83,24.72,0,1000.00,*30
158,93.43,53.70,#,#,#,#,#,#,#,184.36,0.32,24.09,27.17,7.03,-2.20,6.57,0.32,-0.22,-0.09,24.67,0,1000.00,*91
159,94.01,53.00,#,#,#,#,#,#,#,184.63,0.32,24.09,27.21,6.83,-0.45,7.92,-0.01,0.91,0.32,24.72,0,1000.00,*BC
160,94.60,53.70,#,#,#,#,#,#,#,184.62,0.32,24.10,27.25,6.72,-2.07,8.24,-0.54,0.29,0.03,24.62,0,1000.00,*4E
161,95.18,53.00,#,#,#,#,#,#,#,184.76,0.32,24.10,27.27,5.95,-1.63,7.54,0.42,-0.75,-2.48,24.72,0,1000.00,*BF
162,95.76,53.70,#,#,#,#,#,#,#,184.42,0.32,24.09,27.27,7.03,-2.53,7.75,-1.69,-0.42,0.32,24.77,0,1000.00,*71
163,96.35,53.70,#,#,#,#,#,#,#,184.74,0.32,24.10,27.28,6.72,-1.74,7.24,-1.67,-0.21,-0.70,24.72,0,1000.00,*A7
164,96.93,53.00,#,#,#,#,#,#,#,184.64,0.32,24.09,27.29,6.48,-2.12,7.32,-1.33,0.71,-0.77,24.62,0,1000.00,*5A
165,97.51,53.70,#,#,#,#,#,#,#,184.61,0.32,24.10,27.30,5.60,0.25,6.35,-1.82,-1.14,-1.72,24.72,0,1000.00,*5A
166,98.09,53.70,#,#,#,#,#,#,#,184.75,0.32,24.09,27.29,6.51,-0.23,8.63,-2.35,-0.04,-1.49,24.67,0,1000.00,*2C
167,98.68,53.70,#,#,#,#,#,#,#,184.47,0.32,24.09,27.28,5.63,-0.81,7.18,-2.59,0.12,-3.02,24.72,0,1000.00,*CB
168,99.26,53.70,#,#,#,#,#,#,#,184.98,0.32,24.09,27.22,6.60,-5.40,8.49,-2.75,1.37,-2.70,24.77,0,1000.00,*EF
169,99.84,53.70,#,#,#,#,#,#,#,184.72,0.32,24.09,27.19,5.96,-4.34,7.77,-4.20,2.03,-3.56,24.72,0,1000.00,*AC
170,100.43,53.70,#,#,#,#,#,#,#,184.56,0.32,24.08,27.19,6.39,-5.26,8.54,2.63,-1.03,4.37,24.62,0,1000.00,*68
171,101.01,53.00,#,#,#,#,#,#,#,184.64,0.32,24.09,27.18,7.70,-2.09,7.76,0.03,-1.09,0.16,24.62,0,1000.00,*E0
172,101.59,53.70,#,#,#,#,#,#,#,184.59,0.32,24.09,27.13,6.52,-2.01,7.22,-1.66,-0.52,-1.80,24.81,0,1000.00,*E3
